g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
T.CS.045	5.72847049837693e-05	0.0230284514034753	0.000152759213290052	0.00213862898606072	0	0	0.000515562344853924	0.0283559289669658	0.00106931449303036	0.00032461332824136	0	0.00085927057475654	0	0.00059194195149895	0	0	0.023085736108459	0	0	0.00998663356883712	0.000458277639870155	0.00448730189039526	0.00540385717013557	0	0	0.34149322130991	0.0329959900706511	0	0.00255871682260836	0.00215772388772198	0	0	1.90949016612564e-05	0	3.81898033225129e-05	0	1.90949016612564e-05	0.0110750429635287	0.000725606263127745	0	0.00452549169371778	0.0294061485583349	0	1.90949016612564e-05	0.000611036853160206	0.000229138819935077	0.000801985869772771	0.000190949016612564	0.000916555279740309	0.00242505251097957	0.0051747183502005	0.00368531602062249	0.00150849723123926	0.000878365476417796	0.0019285850677869	1.90949016612564e-05	5.72847049837693e-05	0.0268665266373878	0	0.0292533893450449	0.000420087836547642	0.00326522818407485	0.0211953408439947	0	0.0417605499331678	0	0.00775253007447012	3.81898033225129e-05	1.90949016612564e-05	0.002234103494367	0.000668321558143976	0	0.00727515753293871	0.000553752148176437	0	0	0	0.00053465724651518	0.00586213481000573	0.00248233721596334	0.0042963528737827	0.0035516517089937	0	3.81898033225129e-05	7.63796066450258e-05	1.90949016612564e-05	0.00345617720068742	0	0.0302654191330915	0.000744701164789001	0	0	0.0640824899751766	0.00404811915218637	0	0	0.0177391636433072	0.000801985869772771	0.00135573801794921	0.0042963528737827	0.0106740500286424	0	0.00798166889440519	1.90949016612564e-05	0	0	0.077143402711476	0.018617529119725	0	0.00656864617147222	0.000400992934886385	0	0	0.00137483291961046	0.000133664311628795	1.90949016612564e-05	0	0.000248233721596334	0	0	0	1.90949016612564e-05	0.000248233721596334	0.0372732480427726	0.00137483291961046	0.000171854114951308	0	0	0.000343708229902616	0.002234103494367	0.000305518426580103	0.00322703838075234	0
TFS.027	0	0.000118013993087752	9.27252802832336e-05	8.42957093483942e-06	4.21478546741971e-05	2.52887128045182e-05	1.68591418696788e-05	0.00684481159908961	0.00241085728736407	4.21478546741971e-05	0	0.000547922110764562	0	0.000269746269914861	0	8.42957093483942e-06	0.00777206440192194	0.0140773834611818	2.52887128045182e-05	0	0.00110427379246396	0.00014330270589227	0.0214448284582315	0.020053949253983	0.000101154851218073	0.229899688105875	0.0909213521031779	0	0.00163533676135885	0.00283233583410604	0.0201213858214617	0	1.68591418696788e-05	1.68591418696788e-05	0.000876675377223299	4.21478546741971e-05	0.000101154851218073	0.00311894124589058	5.90069965438759e-05	0.00165219590322853	0.00112956250526848	0.0403017786394673	0	0.000202309702436146	0.00201466745342662	0.000126443564022591	0.00123071735648655	0.000244457557110343	0.000126443564022591	0.00375115906600354	0.00278175840849701	0.00708926915619995	0.00336339880300093	0.00247829385484279	0.000320323695523898	8.42957093483942e-06	0.000783950096940066	0.0264435640225913	0.000109584422152912	0.0114304981876422	2.52887128045182e-05	0.000480485543285847	0.00507460170277333	0	0.0182921689286015	0.00028660541178454	0.00558880552979853	0	0.000118013993087752	0.00187979431846919	0.000227598415240664	0	0.00916294360617045	0	0	0	8.42957093483942e-06	1.68591418696788e-05	0.0213521031779482	0.00431594031863778	0.00241085728736407	0.00797437410435809	0.000160161847761949	0	0.00137402006237882	2.52887128045182e-05	0.00123914692742139	0.000463626401416168	0.010132344263677	0.0011127033633988	0	0	0.105386495827362	0.00156790019388013	0.000278175840849701	7.58661384135548e-05	0.00873303548849364	0.000986259799376212	0.0026300261316699	0.00456882744668296	0.00401247576498356	5.05774256090365e-05	0.00509146084464301	2.52887128045182e-05	1.68591418696788e-05	0.000185450560566467	0.104206355896485	0	0	0	0.00262159656073506	0.0241422911573801	0	0.00359942678917643	0	0	0	0	0	0	0	0	0.00072494310039619	0.0179634156621428	0.00176178032538144	0.0038270252044171	0	0	0.0032285256680435	0.0705217904408666	0.00975301357160921	0.000337182837393577	0.000101154851218073
TFS.025	0	0	0.000223199188366588	0.00154886709502875	3.38180588434224e-05	0	3.38180588434224e-05	0.0810889414947582	0	1.3527223537369e-05	0.000459925600270544	0.002786608048698	0	0	0	8.11633412242137e-05	0.0303618532296246	0	5.41088941494758e-05	0.00794048021643558	7.43997294555293e-05	0.000486980047345282	0.000270544470747379	0	0.00219817382482246	0.154839364220494	0.0963949949272912	0	0.00192762935407508	0.00443016570848833	0	0	0	0	0.000601961447412918	4.73452823807913e-05	4.73452823807913e-05	0.000527561717957389	0.0111126141359486	0.00106865065945215	0.0375109908691241	0.00312478863713223	0	8.11633412242137e-05	4.73452823807913e-05	0.00158944876564085	0.00019614474129185	1.3527223537369e-05	0.000155563070679743	0.00638484950963815	0.00907000338180588	0.00599932363882313	0.000263780858978695	0.000114981400067636	0.00338180588434224	2.02908353060534e-05	4.05816706121069e-05	0.0172607372336828	0	0.0295434562056138	0.000101454176530267	0.0255799797091647	0.0376192086574231	0	0.00560027054447075	1.3527223537369e-05	0.0233074061548867	7.43997294555293e-05	6.76361176868448e-06	0.00393642204937437	0.000358471423740277	0	0.0156780520798106	0	0	6.76361176868448e-05	0.000804869800473453	0	0.00591816029759892	0.000162326682448427	8.11633412242137e-05	0.000284071694284748	6.76361176868448e-06	6.76361176868448e-06	1.3527223537369e-05	0	0.00250929996618194	2.70544470747379e-05	0.00434223875549543	0.000656070341562394	0	0	0.0815150490361853	0.00420020290835306	0.000486980047345282	9.46905647615827e-05	0.0585931687521136	6.76361176868448e-06	0.0011768684477511	0.011403449442002	0.0590463307406155	0.000189381129523165	0.0173757186337504	2.70544470747379e-05	0.000162326682448427	0	0.0348055461616503	0	0	0	0.00620899560365235	0.00317213391951302	0	0.0132093337842408	0.000872505918160298	0	0	6.76361176868448e-06	0	0	0	0	5.41088941494758e-05	0.00746702739262766	2.02908353060534e-05	0.000629015894487656	0	0	0.0209063239770037	0.00757524518092661	0.0223875549543456	3.38180588434224e-05	5.41088941494758e-05
T.CS.141	0	0	0.00019040365575019	7.61614623000762e-05	0	0.000476009139375476	0.00331302361005331	0.0109291698400609	0.00904417364813404	0.0035034272658035	0	1.9040365575019e-05	0	0.00327494287890328	0.000209444021325209	0.00262757044935263	0.000495049504950495	0	0	0.000609291698400609	0	0.000323686214775324	0.00972962680883473	0.00019040365575019	0	0.278141660319878	0.0714965727341965	3.80807311500381e-05	5.71210967250571e-05	0.000247524752475248	0.00188499619192689	0	0	0	0.000647372429550647	1.9040365575019e-05	1.9040365575019e-05	0.00169459253617669	1.9040365575019e-05	0	0.00258948971820259	0.00582635186595583	0	7.61614623000762e-05	0.000418888042650419	0.000171363290175171	0.000247524752475248	0.000266565118050267	3.80807311500381e-05	0.0027989337395278	0.101827875095202	0.0051028179741051	0.000380807311500381	0.000114242193450114	0.000342726580350343	0	0.000114242193450114	0.0228484386900229	0	0.0248857578065499	0.000152322924600152	0.00140898705255141	0.0445354150799695	0	0.00782559025133283	3.80807311500381e-05	0.0102437166793602	0	3.80807311500381e-05	0.00291317593297791	0.00116146230007616	1.9040365575019e-05	0.0163366336633663	0	0.000456968773800457	0	0.000171363290175171	0	0.0122429550647372	0.000704493526275704	0.000266565118050267	0.000533130236100533	0	5.71210967250571e-05	0.000171363290175171	0	0.0450685453160701	0.000114242193450114	0.00255140898705255	0.000114242193450114	0	5.71210967250571e-05	0.0814166031987814	0.00527418126428027	3.80807311500381e-05	0	0.0257044935262757	0.000476009139375476	0.00154226961157654	0.00397943640517898	0.00376999238385377	3.80807311500381e-05	0.0177837014470678	0	1.9040365575019e-05	1.9040365575019e-05	0.032044935262757	0	0	0.0269421172886519	0	0.0188499619192689	0	0.000133282559025133	5.71210967250571e-05	1.9040365575019e-05	0	0	0	0	1.9040365575019e-05	0.0167364813404417	0	0.00167555217060168	0	1.9040365575019e-05	0.00019040365575019	0.0444211728865194	0.000361766945925362	0.00142802741812643	0.00019040365575019	0	0
T.CS.157	0.000184764820778124	0.000290344718365623	0.000369529641556248	0.00203241302855936	0.000844639180699995	0.00205880800295624	0.0046191205194531	0.0554822361822309	0.0148603705854405	0.00303542205564061	0	7.91849231906245e-05	0	0.0108747294515124	0	2.63949743968748e-05	0.00464551549384997	0	0	0.000475109539143747	0	2.63949743968748e-05	0.000290344718365623	0	0	0.275906667370533	0.0243625613683155	0	2.63949743968748e-05	0.000395924615953123	2.63949743968748e-05	0.000105579897587499	0	0	0.00155730348941562	2.63949743968748e-05	0.00100300902708124	0.00522620493058122	0.00161009343820937	0.00939661088528744	0.0316211793274561	0.00607084411128121	5.27899487937497e-05	0.000237554769571874	0.000686269334318746	0.000290344718365623	0.000316739692762498	5.27899487937497e-05	0.000290344718365623	0.00332576677400623	0.0146228158158687	0.00256031251649686	7.91849231906245e-05	0.000290344718365623	0	7.91849231906245e-05	0.000290344718365623	0.0137517816607718	0	0.0171567333579686	0	0.00105579897587499	0.0255503352161748	0	0.00559573457213746	0	0.00929103098769994	0	2.63949743968748e-05	0.00147811856622499	0.000343134667159373	0.000105579897587499	0.00506783508419997	5.27899487937497e-05	0.000501504513540622	0	5.27899487937497e-05	0	0.0233859473156311	0.00179485825898749	0.000263949743968748	0.00176846328459061	0	0	0.00195322810536874	0.000105579897587499	0.0173942881275405	0.000501504513540622	0.00224357282373436	0	7.91849231906245e-05	0	0.0890038536662619	0.00432877580108747	0.000105579897587499	0.000184764820778124	0.0128807475056749	0.00108219395027187	0.00153090851501874	0.00826162698622182	0.0122472681201499	7.91849231906245e-05	0.0269492688592092	0	5.27899487937497e-05	0.000791849231906245	0.0664097555825371	0.00213799292614686	0	0	0.00153090851501874	0.0319907089690123	0.000105579897587499	0.00316739692762498	0.00746977775431558	0	5.27899487937497e-05	0	2.63949743968748e-05	0	0.00076545425750937	0.00208520297735311	2.63949743968748e-05	0.0192683313097186	0	7.91849231906245e-05	0.000131974871984374	0.0146228158158687	0.00395924615953123	0.0739587182600433	0.000158369846381249	0	0
T.CS.158	0.0129896083133493	0.00216749677181332	0.000199840127897682	0.012589928057554	6.14892701223637e-05	0.00242882616983336	0.000522658796040091	0.0403523335178011	0.00209063518416036	0.00292074033081227	0	0	0	0.000860849781713091	0.000445797208387136	1.53723175305909e-05	0.00641025641025641	1.53723175305909e-05	0.000491914160978909	0.00573387443891041	0.000968456004427227	0.00127590235503905	0.00757855254258132	0	6.14892701223637e-05	0.208187296316793	0.032881387197934	0.00272090020291459	0.00259792166266986	0.00201377359650741	0	0.0409825985365554	0.000261329398020046	0.000399680255795364	0.00187542273873209	0	0.000153723175305909	0.0138350857775318	3.07446350611818e-05	0.000107606222714136	0.00367398388981123	0.0166943368382217	0	1.53723175305909e-05	0.00222898604193568	1.53723175305909e-05	0.000814732829121318	0.000184467810367091	0.00201377359650741	0.00273627252044518	0.0180471007809137	0.00624116091741991	0.000999200639488409	0.00179856115107914	4.61169525917727e-05	0.000292074033081227	0.00184467810367091	0.0248416651294349	0.000122978540244727	0.0437803603271229	0.000138350857775318	0.00207526286662977	0.00996126175982291	1.53723175305909e-05	0.009131156613171	0	0.0175244419848736	1.53723175305909e-05	0.000138350857775318	0.00299760191846523	0.0005072864785095	0	0.00545717272335977	0.00115292381479432	0.000138350857775318	0	4.61169525917727e-05	6.14892701223637e-05	0.0142347660333272	0.00233659226464982	0.00433499354362664	0.00873147635737564	0.000491914160978909	1.53723175305909e-05	0.00187542273873209	0	0.00292074033081227	4.61169525917727e-05	0.0156797638812027	0.000199840127897682	3.07446350611818e-05	0	0.0868074770952469	0.00768615876529546	0.00282850642562873	0.000599520383693046	0.0270399065363094	0.00353563303203591	0.00136813626022259	0.00501137551497264	0.0141732767632048	1.53723175305909e-05	0.0189079505626268	0	0	0.000999200639488409	0.000215212445428273	0.00127590235503905	0.00172169956342618	0	0.000491914160978909	0.0282389473036955	0.00275164483797577	0.000245957080489455	0.0018600504212015	4.61169525917727e-05	0.0100842403000676	0.000768615876529546	1.53723175305909e-05	0	1.53723175305909e-05	0.000891594416774273	9.22339051835455e-05	0.0135737563795118	0.000860849781713091	0.00292074033081227	0.000107606222714136	0.0129588636782881	0.00102994527454959	0.111249461968886	0.000107606222714136	0.00249031543995573	0
T.CS.109	0.00234087775735294	0.0227768841911765	4.30836397058824e-05	0.00389188878676471	1.43612132352941e-05	0.0078125	0.00518439797794118	0.0511402803308824	0.00499770220588235	0.00320255055147059	1.43612132352941e-05	0.00244140625	0	0.00643382352941176	0.000114889705882353	0.00280043658088235	0.00494025735294118	0.00202493106617647	1.43612132352941e-05	0.00119198069852941	0.000129250919117647	4.30836397058824e-05	0.0389763327205882	0.00769761029411765	0.000143612132352941	0.169117647058824	0.0419347426470588	0.000502642463235294	0.00048828125	0.000904756433823529	0.00498334099264706	0.004638671875	0.000114889705882353	5.74448529411765e-05	0.00101964613970588	8.61672794117647e-05	7.18060661764706e-05	0.00175206801470588	0.00506950827205882	0.00469611672794118	0.00277171415441176	0.0283203125	0.000732421875	4.30836397058824e-05	0.00182387408088235	0.000315946691176471	0.00116325827205882	7.18060661764706e-05	0.000617532169117647	0.00472483915441176	0.00700827205882353	0.00373391544117647	0.000876034007352941	0.00129250919117647	0	0.000718060661764706	0.000689338235294118	0.0450511259191176	7.18060661764706e-05	0.00670668658088235	0.000732421875	0.00871725643382353	0.0188562729779412	0.00113453584558824	0.0258358226102941	0.000157973345588235	0.0154813878676471	2.87224264705882e-05	0.000201056985294118	0.000674977022058824	0.000229779411764706	0	0.00574448529411765	0.00356158088235294	0.000201056985294118	0.000272863051470588	0.00132123161764706	0.000229779411764706	0.0293112362132353	0.00117761948529412	0.00160845588235294	0.00644818474264706	0.000646254595588235	1.43612132352941e-05	7.18060661764706e-05	2.87224264705882e-05	0.000344669117647059	4.30836397058824e-05	0.009521484375	0.000904756433823529	0	1.43612132352941e-05	0.0400103400735294	0.0216567095588235	0.000804227941176471	0.00254193474264706	0.0217859604779412	0.00145048253676471	0.000746783088235294	0.0191578584558824	0.0306324678308824	2.87224264705882e-05	0.0180233226102941	0	1.43612132352941e-05	1.43612132352941e-05	2.87224264705882e-05	0	0.00206801470588235	0.0194881663602941	0.00103400735294118	0.0410730698529412	0.000186695772058824	0.000789866727941176	0	0	1.43612132352941e-05	0	0.0195168887867647	0.000502642463235294	0	0.00858800551470588	1.43612132352941e-05	0.00709443933823529	0.000761144301470588	0.00159409466911765	0.000416475183823529	0.0609633501838235	0.00814280790441176	0.0101390165441176	0.000387752757352941	0.00168026194852941	7.18060661764706e-05
T.CS.095	0.00533470023161332	0.0123590386148764	9.49234916657174e-05	0.0014428370733189	1.89846983331435e-05	0.00535368492994646	0.00406272544329271	0.0151308045715154	0.00212628621331207	0.000512586854994874	0	0.00351216919163155	0	0.000721418536659452	0.00167065345331663	0.000968219614990318	0.00878991532824543	0.00822037437825113	0	0.00212628621331207	0.000170862284998291	3.7969396666287e-05	0.0255723886547443	0.00108212780498918	0	0.250256293427497	0.0375137639062915	0.000892280821657744	5.69540949994305e-05	5.69540949994305e-05	0.0108402627482249	0	0.00110111250332232	0.000189846983331435	0.00222120970497779	0.000113908189998861	0	0.00195542392831378	0.000113908189998861	3.7969396666287e-05	0.00434749591828986	0.0225158522231082	0.00197440862664692	0	0.00157572996165091	0.000189846983331435	0.000854311424991457	0.000417663363329157	0.00121502069332118	0.00153776056498462	0.0188518054448115	0.00286668944830467	0.00159471465998405	0.000569540949994305	0.000930250218324031	0.000303755173330296	0.00307552112996924	0.0180544481148195	0.000151877586665148	0.0329574363063371	7.59387933325739e-05	0.00831529786991685	0.0187758666514789	0.00106314310665604	0.0214716938147853	1.89846983331435e-05	0.00533470023161332	0	0.000246801078330865	0.00142385237498576	0.0105744769715609	0	0.00694839958993052	0.000113908189998861	0	0	0.000626495044993735	1.89846983331435e-05	0.0152447127615142	0.000151877586665148	0.00184151573831492	0.0111250332232221	1.89846983331435e-05	0	0.00360709268329726	0	0.00153776056498462	0.000569540949994305	0.0104985381782283	0.000550556251661161	0.000113908189998861	0	0.0542392831377909	0.0112579261115541	0.000721418536659452	0.00282872005163838	0.0443862247028895	0.00429054182329043	0.000493602156661731	0.00744200174659225	0.0303565326346964	3.7969396666287e-05	0.0137069521965296	0	1.89846983331435e-05	0.000189846983331435	0.0307552112996924	0	5.69540949994305e-05	0.0167065345331663	0.000740403234992596	0.00975813494323575	0.000778372631658883	0.000227816379997722	1.89846983331435e-05	0	0.000303755173330296	0.00081634202832517	1.89846983331435e-05	1.89846983331435e-05	0	0.0105175228765615	0	0.00235410259330979	0.000265785776664009	0.00235410259330979	0.000360709268329726	0.089038235182443	0.0010061890116566	0.0127767019782056	0.00102517370998975	0.00037969396666287	0
T.CS.142	0	0.0422435308025745	0.000118218836201235	0	0.000131354262445816	0.000919479837120715	0.00132667805070275	0.0212268488112439	0.00127413634572442	0.000131354262445816	0	2.62708524891633e-05	0	0.000840667279653225	0	0.00236437672402469	0.00492578484171811	1.31354262445816e-05	0	0.000945750689609878	0	0.000118218836201235	0.00651517141731249	0.000985156968343623	0	0.303993169578353	0.0323656902666491	0	0.000144489688690398	0.000486010771049521	0.00253513726520426	0	0	0	0.000420333639826612	5.25417049783265e-05	0.00241691842900302	0.0118612898988572	0.000170760541179561	0	0.0785892552213319	0.00447918034940234	0	0	0.00176014711677394	0	0	1.31354262445816e-05	1.31354262445816e-05	0.00264022067516091	0.0129778011296467	0.00317877315118876	0.000262708524891633	0.000394062787337449	0	0	2.62708524891633e-05	0.0134506764744516	1.31354262445816e-05	0.0198213582030737	3.94062787337449e-05	0.00102456324707737	0.0256666228819125	0	0.00443977407066859	3.94062787337449e-05	0.0112833311440956	0	1.31354262445816e-05	0.00240378300275844	0.00015762511493498	0	0.00472875344804939	0	0.00015762511493498	0	0	0	0.0214238802049126	0.0006436358859845	0.000236437672402469	0.000669906738473663	0	0.00015762511493498	0.000249573098647051	0.000223302246157888	0.0344542230395376	1.31354262445816e-05	0.00195717851044266	1.31354262445816e-05	0	0	0.0726389071325365	0.0049389202679627	0	0.000144489688690398	0.0142650729016157	3.94062787337449e-05	0.00547747274399054	0.00827531853408643	0.00215420990411139	9.19479837120715e-05	0.0176671482989623	0	9.19479837120715e-05	0.000315250229869959	0.049954026008144	0	0	0.0340601602522002	0.00116905293576777	0.0168790227242874	0	0.000630500459739919	0.00409825298830947	0	0	0	0	0	0	0.00303428346249836	0	0.0101536844870616	0	5.25417049783265e-05	0.00112964665703402	0.0311835019046368	0.00154998029686063	0.0163667411007487	0.000538552476027847	1.31354262445816e-05	0
T.CS.152	0.00269289110834626	5.11308438293593e-05	0.000392003136025088	0.0314284253404462	0.000170436146097864	0	1.70436146097864e-05	0.0557326197740017	5.11308438293593e-05	0.00161914338792971	0.000596526511342526	1.70436146097864e-05	0	8.52180730489322e-05	8.52180730489322e-05	0.00680040222930479	0.0217306086274777	3.40872292195729e-05	0	0.0115555707054352	0.000920355188928468	0.00518125884137508	0.000170436146097864	0	0	0.220834114499003	0.000102261687658719	8.52180730489322e-05	0.00480629931995978	0.00325533039046921	5.11308438293593e-05	0	0	0	0.000460177594464234	0.000204523375317437	3.40872292195729e-05	0.00746510319908646	1.70436146097864e-05	0	0.00190888483629608	0.00664700969781671	1.70436146097864e-05	0.000187479760707651	0.0012612274811242	0	0.00250541134763861	1.70436146097864e-05	0.000170436146097864	0.00345985376578665	0.00052835205290338	0.0103284304535306	0.000886267959708895	0.0020111465239548	0.00381776967259216	3.40872292195729e-05	0.000426090365244661	0.0392855316755578	0	0.00356211545344537	0.000102261687658719	0.00124418386651441	0.0349905407938916	3.40872292195729e-05	0.00785710633511155	1.70436146097864e-05	0.00864111260716173	1.70436146097864e-05	6.81744584391458e-05	0.00124418386651441	0.000102261687658719	0.000204523375317437	0.0167197859322005	1.70436146097864e-05	0.000153392531488078	1.70436146097864e-05	0.000971486032757827	3.40872292195729e-05	0.0292979735142229	0.00514717161215551	0.00269289110834626	0.00310193785898113	0.000187479760707651	6.81744584391458e-05	0.000204523375317437	0	0.00726057982376902	1.70436146097864e-05	0.0033916793073475	8.52180730489322e-05	0.000102261687658719	0	0.0261278611968026	0.00516421522676529	3.40872292195729e-05	1.70436146097864e-05	0.0266050824058766	0.000340872292195729	0.0013805327833927	0.00105670410580676	0.0233667956300172	0	0.0143336798868304	3.40872292195729e-05	0	0.000119305302268505	0.0704242155676376	0	0	0	0.00417568557939768	0.000153392531488078	0	0.000119305302268505	0.0181003187155932	0.00146575085644163	0.00492560462222828	0.0039029877456411	0	0	1.70436146097864e-05	0.00023861060453701	0.000323828677585942	0.0200262471664991	0.00139757639800249	0.0135496736147802	0.000511308438293593	0.137763536890904	0.000119305302268505	0.00310193785898113	5.11308438293593e-05	0	0.0234349700884564
